rebalance_date,asof_date,symbol,score,selected
2022-09-30,2022-07-02,NHY,0.3182960165906167,False
2022-09-30,2022-07-02,SALM,0.282101809986999,False
2022-09-30,2022-07-02,VAR,0.25124375316770103,False
2022-09-30,2022-07-02,AKRBP,0.21590879453512932,False
2022-09-30,2022-07-02,TOM,0.15957598086931568,False
2022-09-30,2022-07-02,KOG,0.13096515884606136,False
2022-09-30,2022-07-02,MOWI,0.08413855888830185,False
2022-09-30,2022-07-02,PROT,0.04730660416311912,False
2022-09-30,2022-07-02,BRG,-0.0020269753928839618,False
2022-09-30,2022-07-02,YAR,-0.004229896623839935,False
2022-09-30,2022-07-02,SUBC,-0.03520447962824037,False
2022-09-30,2022-07-02,STB,-0.04943889761544036,False
2022-09-30,2022-07-02,EQNR,-0.05847358842029737,False
2022-09-30,2022-07-02,ORK,-0.07395552360789936,False
2022-09-30,2022-07-02,ATEA,-0.18466655085313433,False
2022-09-30,2022-07-02,TEL,-0.6520182807957833,False
2022-09-30,2022-07-02,DNB,-1.374414858209504,False
2022-09-30,2022-07-02,VEND,-1.9507815080358162,False
2022-10-31,2022-08-02,NOD,0.5990402715643728,True
2022-10-31,2022-08-02,MPCC,0.533468379689372,True
2022-10-31,2022-08-02,AFG,0.4717729035103743,True
2022-10-31,2022-08-02,ELK,0.4488123156599172,True
2022-10-31,2022-08-02,GJF,0.40159786975427914,True
2022-10-31,2022-08-02,VEI,0.36754479776425725,False
2022-10-31,2022-08-02,NHY,0.3182960165906167,False
2022-10-31,2022-08-02,SALM,0.282101809986999,False
2022-10-31,2022-08-02,VAR,0.25124375316770103,False
2022-10-31,2022-08-02,AKRBP,0.21590879453512932,False
2022-10-31,2022-08-02,TOM,0.15957598086931568,False
2022-10-31,2022-08-02,KOG,0.13096515884606136,False
2022-10-31,2022-08-02,MOWI,0.08413855888830185,False
2022-10-31,2022-08-02,PROT,0.04730660416311912,False
2022-10-31,2022-08-02,BRG,-0.0020269753928839618,False
2022-10-31,2022-08-02,YAR,-0.004229896623839935,False
2022-10-31,2022-08-02,SUBC,-0.03520447962824037,False
2022-10-31,2022-08-02,STB,-0.04943889761544036,False
2022-10-31,2022-08-02,EQNR,-0.05847358842029737,False
2022-10-31,2022-08-02,ORK,-0.07395552360789936,False
2022-10-31,2022-08-02,ATEA,-0.18466655085313433,False
2022-10-31,2022-08-02,TEL,-0.6520182807957833,False
2022-10-31,2022-08-02,DNB,-1.374414858209504,False
2022-10-31,2022-08-02,VEND,-1.9507815080358162,False
2022-11-30,2022-09-01,NOD,0.5990402715643728,True
2022-11-30,2022-09-01,MPCC,0.533468379689372,True
2022-11-30,2022-09-01,AFG,0.4717729035103743,True
2022-11-30,2022-09-01,ELK,0.4488123156599172,True
2022-11-30,2022-09-01,GJF,0.40159786975427914,True
2022-11-30,2022-09-01,VEI,0.36754479776425725,False
2022-11-30,2022-09-01,NHY,0.3182960165906167,False
2022-11-30,2022-09-01,SALM,0.282101809986999,False
2022-11-30,2022-09-01,VAR,0.25124375316770103,False
2022-11-30,2022-09-01,AKRBP,0.21590879453512932,False
2022-11-30,2022-09-01,TOM,0.15957598086931568,False
2022-11-30,2022-09-01,KOG,0.13096515884606136,False
2022-11-30,2022-09-01,MOWI,0.08413855888830185,False
2022-11-30,2022-09-01,PROT,0.04730660416311912,False
2022-11-30,2022-09-01,BRG,-0.0020269753928839618,False
2022-11-30,2022-09-01,YAR,-0.004229896623839935,False
2022-11-30,2022-09-01,SUBC,-0.03520447962824037,False
2022-11-30,2022-09-01,STB,-0.04943889761544036,False
2022-11-30,2022-09-01,EQNR,-0.05847358842029737,False
2022-11-30,2022-09-01,ORK,-0.07395552360789936,False
2022-11-30,2022-09-01,ATEA,-0.18466655085313433,False
2022-11-30,2022-09-01,TEL,-0.6520182807957833,False
2022-11-30,2022-09-01,DNB,-1.374414858209504,False
2022-11-30,2022-09-01,VEND,-1.9507815080358162,False
2022-12-30,2022-10-01,MPCC,1.3078456019575295,True
2022-12-30,2022-10-01,EQNR,0.8476819731960187,True
2022-12-30,2022-10-01,NOD,0.5760887861795202,True
2022-12-30,2022-10-01,AFG,0.3454878307605863,True
2022-12-30,2022-10-01,ELK,0.3314206806256962,True
2022-12-30,2022-10-01,NHY,0.3191401813170036,False
2022-12-30,2022-10-01,AKRBP,0.28260779237573547,False
2022-12-30,2022-10-01,GJF,0.2687964927104306,False
2022-12-30,2022-10-01,SALM,0.2453203272983796,False
2022-12-30,2022-10-01,VEI,0.22275888999271895,False
2022-12-30,2022-10-01,PROT,0.14987021014613908,False
2022-12-30,2022-10-01,VAR,0.057367188004185166,False
2022-12-30,2022-10-01,YAR,0.030888259615175398,False
2022-12-30,2022-10-01,TOM,0.017062996099745598,False
2022-12-30,2022-10-01,MOWI,-0.004098300736501831,False
2022-12-30,2022-10-01,KOG,-0.033947776735645765,False
2022-12-30,2022-10-01,SUBC,-0.03460208199020477,False
2022-12-30,2022-10-01,ATEA,-0.05715769527057456,False
2022-12-30,2022-10-01,BRG,-0.05942321675346085,False
2022-12-30,2022-10-01,STB,-0.12523039390042515,False
2022-12-30,2022-10-01,ORK,-0.1286006581880711,False
2022-12-30,2022-10-01,TEL,-0.798018603048413,False
2022-12-30,2022-10-01,DNB,-1.359158093090992,False
2022-12-30,2022-10-01,VEND,-2.218625558858154,False
2023-01-31,2022-11-02,MPCC,1.3078456019575295,True
2023-01-31,2022-11-02,EQNR,0.8476819731960187,True
2023-01-31,2022-11-02,NOD,0.5760887861795202,True
2023-01-31,2022-11-02,AFG,0.3454878307605863,True
2023-01-31,2022-11-02,ELK,0.3314206806256962,True
2023-01-31,2022-11-02,NHY,0.3191401813170036,False
2023-01-31,2022-11-02,AKRBP,0.28260779237573547,False
2023-01-31,2022-11-02,GJF,0.2687964927104306,False
2023-01-31,2022-11-02,SALM,0.2453203272983796,False
2023-01-31,2022-11-02,VEI,0.22275888999271895,False
2023-01-31,2022-11-02,PROT,0.14987021014613908,False
2023-01-31,2022-11-02,VAR,0.057367188004185166,False
2023-01-31,2022-11-02,YAR,0.030888259615175398,False
2023-01-31,2022-11-02,TOM,0.017062996099745598,False
2023-01-31,2022-11-02,MOWI,-0.004098300736501831,False
2023-01-31,2022-11-02,KOG,-0.033947776735645765,False
2023-01-31,2022-11-02,SUBC,-0.03460208199020477,False
2023-01-31,2022-11-02,ATEA,-0.05715769527057456,False
2023-01-31,2022-11-02,BRG,-0.05942321675346085,False
2023-01-31,2022-11-02,STB,-0.12523039390042515,False
2023-01-31,2022-11-02,ORK,-0.1286006581880711,False
2023-01-31,2022-11-02,TEL,-0.798018603048413,False
2023-01-31,2022-11-02,DNB,-1.359158093090992,False
2023-01-31,2022-11-02,VEND,-2.218625558858154,False
2023-02-28,2022-11-30,MPCC,1.3078456019575295,True
2023-02-28,2022-11-30,EQNR,0.8476819731960187,True
2023-02-28,2022-11-30,NOD,0.5760887861795202,True
2023-02-28,2022-11-30,AFG,0.3454878307605863,True
2023-02-28,2022-11-30,ELK,0.3314206806256962,True
2023-02-28,2022-11-30,NHY,0.3191401813170036,False
2023-02-28,2022-11-30,AKRBP,0.28260779237573547,False
2023-02-28,2022-11-30,GJF,0.2687964927104306,False
2023-02-28,2022-11-30,SALM,0.2453203272983796,False
2023-02-28,2022-11-30,VEI,0.22275888999271895,False
2023-02-28,2022-11-30,PROT,0.14987021014613908,False
2023-02-28,2022-11-30,VAR,0.057367188004185166,False
2023-02-28,2022-11-30,YAR,0.030888259615175398,False
2023-02-28,2022-11-30,TOM,0.017062996099745598,False
2023-02-28,2022-11-30,MOWI,-0.004098300736501831,False
2023-02-28,2022-11-30,KOG,-0.033947776735645765,False
2023-02-28,2022-11-30,SUBC,-0.03460208199020477,False
2023-02-28,2022-11-30,ATEA,-0.05715769527057456,False
2023-02-28,2022-11-30,BRG,-0.05942321675346085,False
2023-02-28,2022-11-30,STB,-0.12523039390042515,False
2023-02-28,2022-11-30,ORK,-0.1286006581880711,False
2023-02-28,2022-11-30,TEL,-0.798018603048413,False
2023-02-28,2022-11-30,DNB,-1.359158093090992,False
2023-02-28,2022-11-30,VEND,-2.218625558858154,False
2023-03-31,2022-12-31,MPCC,1.2311345213046114,True
2023-03-31,2022-12-31,EQNR,0.78412050172053,True
2023-03-31,2022-12-31,NOD,0.6020645146583026,True
2023-03-31,2022-12-31,YAR,0.5828442074611111,True
2023-03-31,2022-12-31,ELK,0.3662378067667319,True
2023-03-31,2022-12-31,VEI,0.33836495660706684,False
2023-03-31,2022-12-31,NHY,0.3296682481004198,False
2023-03-31,2022-12-31,AFG,0.2836162520590235,False
2023-03-31,2022-12-31,VAR,0.2702711860201343,False
2023-03-31,2022-12-31,AKRBP,0.2164575579927123,False
2023-03-31,2022-12-31,PROT,0.05544242163161686,False
2023-03-31,2022-12-31,SUBC,0.04675454406156214,False
2023-03-31,2022-12-31,KOG,0.019921348079245605,False
2023-03-31,2022-12-31,ATEA,0.008446595671214807,False
2023-03-31,2022-12-31,GJF,-0.017277503541837158,False
2023-03-31,2022-12-31,BRG,-0.04592196829261709,False
2023-03-31,2022-12-31,MOWI,-0.05104688088738508,False
2023-03-31,2022-12-31,TOM,-0.1315746725080156,False
2023-03-31,2022-12-31,ORK,-0.14062070622649264,False
2023-03-31,2022-12-31,STB,-0.21151564986231408,False
2023-03-31,2022-12-31,SALM,-0.31830943882411267,False
2023-03-31,2022-12-31,TEL,-0.35589570099342865,False
2023-03-31,2022-12-31,VEND,-0.7964180023819332,False
2023-03-31,2022-12-31,FRO,-1.4876059931385897,False
2023-03-31,2022-12-31,DNB,-1.5791581454775572,False
2023-04-28,2023-01-28,MPCC,1.2311345213046114,True
2023-04-28,2023-01-28,EQNR,0.78412050172053,True
2023-04-28,2023-01-28,NOD,0.6020645146583026,True
2023-04-28,2023-01-28,YAR,0.5828442074611111,True
2023-04-28,2023-01-28,ELK,0.3662378067667319,True
2023-04-28,2023-01-28,VEI,0.33836495660706684,False
2023-04-28,2023-01-28,NHY,0.3296682481004198,False
2023-04-28,2023-01-28,AFG,0.2836162520590235,False
2023-04-28,2023-01-28,VAR,0.2702711860201343,False
2023-04-28,2023-01-28,AKRBP,0.2164575579927123,False
2023-04-28,2023-01-28,PROT,0.05544242163161686,False
2023-04-28,2023-01-28,SUBC,0.04675454406156214,False
2023-04-28,2023-01-28,KOG,0.019921348079245605,False
2023-04-28,2023-01-28,ATEA,0.008446595671214807,False
2023-04-28,2023-01-28,GJF,-0.017277503541837158,False
2023-04-28,2023-01-28,BRG,-0.04592196829261709,False
2023-04-28,2023-01-28,MOWI,-0.05104688088738508,False
2023-04-28,2023-01-28,TOM,-0.1315746725080156,False
2023-04-28,2023-01-28,ORK,-0.14062070622649264,False
2023-04-28,2023-01-28,STB,-0.21151564986231408,False
2023-04-28,2023-01-28,SALM,-0.31830943882411267,False
2023-04-28,2023-01-28,TEL,-0.35589570099342865,False
2023-04-28,2023-01-28,VEND,-0.7964180023819332,False
2023-04-28,2023-01-28,FRO,-1.4876059931385897,False
2023-04-28,2023-01-28,DNB,-1.5791581454775572,False
2023-05-31,2023-03-02,MPCC,1.2311345213046114,True
2023-05-31,2023-03-02,EQNR,0.78412050172053,True
2023-05-31,2023-03-02,NOD,0.6020645146583026,True
2023-05-31,2023-03-02,YAR,0.5828442074611111,True
2023-05-31,2023-03-02,ELK,0.3662378067667319,True
2023-05-31,2023-03-02,VEI,0.33836495660706684,False
2023-05-31,2023-03-02,NHY,0.3296682481004198,False
2023-05-31,2023-03-02,AFG,0.2836162520590235,False
2023-05-31,2023-03-02,VAR,0.2702711860201343,False
2023-05-31,2023-03-02,AKRBP,0.2164575579927123,False
2023-05-31,2023-03-02,PROT,0.05544242163161686,False
2023-05-31,2023-03-02,SUBC,0.04675454406156214,False
2023-05-31,2023-03-02,KOG,0.019921348079245605,False
2023-05-31,2023-03-02,ATEA,0.008446595671214807,False
2023-05-31,2023-03-02,GJF,-0.017277503541837158,False
2023-05-31,2023-03-02,BRG,-0.04592196829261709,False
2023-05-31,2023-03-02,MOWI,-0.05104688088738508,False
2023-05-31,2023-03-02,TOM,-0.1315746725080156,False
2023-05-31,2023-03-02,ORK,-0.14062070622649264,False
2023-05-31,2023-03-02,STB,-0.21151564986231408,False
2023-05-31,2023-03-02,SALM,-0.31830943882411267,False
2023-05-31,2023-03-02,TEL,-0.35589570099342865,False
2023-05-31,2023-03-02,VEND,-0.7964180023819332,False
2023-05-31,2023-03-02,FRO,-1.4876059931385897,False
2023-05-31,2023-03-02,DNB,-1.5791581454775572,False
2023-06-30,2023-04-01,MPCC,1.2080932527086437,True
2023-06-30,2023-04-01,EQNR,0.6974413528282064,True
2023-06-30,2023-04-01,STB,0.3970561140219636,True
2023-06-30,2023-04-01,PROT,0.3380426949886024,True
2023-06-30,2023-04-01,GJF,0.2591735161030888,True
2023-06-30,2023-04-01,VEI,0.24822234855998015,False
2023-06-30,2023-04-01,NHY,0.16224504922823757,False
2023-06-30,2023-04-01,YAR,0.13626345156051936,False
2023-06-30,2023-04-01,ATEA,0.10957860451312817,False
2023-06-30,2023-04-01,ELK,0.07342254756640501,False
2023-06-30,2023-04-01,AFG,0.06799452501741213,False
2023-06-30,2023-04-01,MOWI,0.0422978442960402,False
2023-06-30,2023-04-01,VAR,0.031548431185610584,False
2023-06-30,2023-04-01,BRG,0.018428422939877773,False
2023-06-30,2023-04-01,AKRBP,0.013947974933438205,False
2023-06-30,2023-04-01,KOG,-0.02440674335050365,False
2023-06-30,2023-04-01,TOM,-0.09995633766717664,False
2023-06-30,2023-04-01,SUBC,-0.10778751420149063,False
2023-06-30,2023-04-01,ORK,-0.14144506585522834,False
2023-06-30,2023-04-01,SALM,-0.14516241935026858,False
2023-06-30,2023-04-01,NOD,-0.2357663087920928,False
2023-06-30,2023-04-01,TEL,-0.37362399454794765,False
2023-06-30,2023-04-01,VEND,-0.5837286743346741,False
2023-06-30,2023-04-01,DNB,-0.7859159688006697,False
2023-06-30,2023-04-01,FRO,-1.3059631035511017,False
2023-07-31,2023-05-02,MPCC,1.2080932527086437,True
2023-07-31,2023-05-02,EQNR,0.6974413528282064,True
2023-07-31,2023-05-02,STB,0.3970561140219636,True
2023-07-31,2023-05-02,PROT,0.3380426949886024,True
2023-07-31,2023-05-02,GJF,0.2591735161030888,True
2023-07-31,2023-05-02,VEI,0.24822234855998015,False
2023-07-31,2023-05-02,NHY,0.16224504922823757,False
2023-07-31,2023-05-02,YAR,0.13626345156051936,False
2023-07-31,2023-05-02,ATEA,0.10957860451312817,False
2023-07-31,2023-05-02,ELK,0.07342254756640501,False
2023-07-31,2023-05-02,AFG,0.06799452501741213,False
2023-07-31,2023-05-02,MOWI,0.0422978442960402,False
2023-07-31,2023-05-02,VAR,0.031548431185610584,False
2023-07-31,2023-05-02,BRG,0.018428422939877773,False
2023-07-31,2023-05-02,AKRBP,0.013947974933438205,False
2023-07-31,2023-05-02,KOG,-0.02440674335050365,False
2023-07-31,2023-05-02,TOM,-0.09995633766717664,False
2023-07-31,2023-05-02,SUBC,-0.10778751420149063,False
2023-07-31,2023-05-02,ORK,-0.14144506585522834,False
2023-07-31,2023-05-02,SALM,-0.14516241935026858,False
2023-07-31,2023-05-02,NOD,-0.2357663087920928,False
2023-07-31,2023-05-02,TEL,-0.37362399454794765,False
2023-07-31,2023-05-02,VEND,-0.5837286743346741,False
2023-07-31,2023-05-02,DNB,-0.7859159688006697,False
2023-07-31,2023-05-02,FRO,-1.3059631035511017,False
2023-08-31,2023-06-02,MPCC,1.2080932527086437,True
2023-08-31,2023-06-02,EQNR,0.6974413528282064,True
2023-08-31,2023-06-02,STB,0.3970561140219636,True
2023-08-31,2023-06-02,PROT,0.3380426949886024,True
2023-08-31,2023-06-02,GJF,0.2591735161030888,True
2023-08-31,2023-06-02,VEI,0.24822234855998015,False
2023-08-31,2023-06-02,NHY,0.16224504922823757,False
2023-08-31,2023-06-02,YAR,0.13626345156051936,False
2023-08-31,2023-06-02,ATEA,0.10957860451312817,False
2023-08-31,2023-06-02,ELK,0.07342254756640501,False
2023-08-31,2023-06-02,AFG,0.06799452501741213,False
2023-08-31,2023-06-02,MOWI,0.0422978442960402,False
2023-08-31,2023-06-02,VAR,0.031548431185610584,False
2023-08-31,2023-06-02,BRG,0.018428422939877773,False
2023-08-31,2023-06-02,AKRBP,0.013947974933438205,False
2023-08-31,2023-06-02,KOG,-0.02440674335050365,False
2023-08-31,2023-06-02,TOM,-0.09995633766717664,False
2023-08-31,2023-06-02,SUBC,-0.10778751420149063,False
2023-08-31,2023-06-02,ORK,-0.14144506585522834,False
2023-08-31,2023-06-02,SALM,-0.14516241935026858,False
2023-08-31,2023-06-02,NOD,-0.2357663087920928,False
2023-08-31,2023-06-02,TEL,-0.37362399454794765,False
2023-08-31,2023-06-02,VEND,-0.5837286743346741,False
2023-08-31,2023-06-02,DNB,-0.7859159688006697,False
2023-08-31,2023-06-02,FRO,-1.3059631035511017,False
2023-09-29,2023-07-01,FRO,1.3791952395297684,True
2023-09-29,2023-07-01,MPCC,1.2582616486082878,True
2023-09-29,2023-07-01,EQNR,0.6730642860818342,True
2023-09-29,2023-07-01,VEI,0.5872030456031714,True
2023-09-29,2023-07-01,GJF,0.4518588250338129,True
2023-09-29,2023-07-01,PROT,0.2628406123513776,False
2023-09-29,2023-07-01,ATEA,0.22275961528875948,False
2023-09-29,2023-07-01,KOG,0.11791241714135452,False
2023-09-29,2023-07-01,NHY,0.10043448764838117,False
2023-09-29,2023-07-01,BRG,0.05662936832065313,False
2023-09-29,2023-07-01,AKRBP,0.026754619644328487,False
2023-09-29,2023-07-01,VAR,-0.028059630688026693,False
2023-09-29,2023-07-01,NOD,-0.07427320998520415,False
2023-09-29,2023-07-01,YAR,-0.08203052047852519,False
2023-09-29,2023-07-01,AFG,-0.09872783486887216,False
2023-09-29,2023-07-01,ELK,-0.14590700917810528,False
2023-09-29,2023-07-01,TOM,-0.16088165591272302,False
2023-09-29,2023-07-01,MOWI,-0.19444096009711132,False
2023-09-29,2023-07-01,ORK,-0.25773190719980743,False
2023-09-29,2023-07-01,SUBC,-0.419431155335658,False
2023-09-29,2023-07-01,STB,-0.4709543239274254,False
2023-09-29,2023-07-01,TEL,-0.532530509129205,False
2023-09-29,2023-07-01,VEND,-0.6207511192229784,False
2023-09-29,2023-07-01,SALM,-0.6460666677409488,False
2023-09-29,2023-07-01,DNB,-1.4051276614871382,False
2023-10-31,2023-08-02,FRO,1.3791952395297684,True
2023-10-31,2023-08-02,MPCC,1.2582616486082878,True
2023-10-31,2023-08-02,EQNR,0.6730642860818342,True
2023-10-31,2023-08-02,VEI,0.5872030456031714,True
2023-10-31,2023-08-02,GJF,0.4518588250338129,True
2023-10-31,2023-08-02,PROT,0.2628406123513776,False
2023-10-31,2023-08-02,ATEA,0.22275961528875948,False
2023-10-31,2023-08-02,KOG,0.11791241714135452,False
2023-10-31,2023-08-02,NHY,0.10043448764838117,False
2023-10-31,2023-08-02,BRG,0.05662936832065313,False
2023-10-31,2023-08-02,AKRBP,0.026754619644328487,False
2023-10-31,2023-08-02,VAR,-0.028059630688026693,False
2023-10-31,2023-08-02,NOD,-0.07427320998520415,False
2023-10-31,2023-08-02,YAR,-0.08203052047852519,False
2023-10-31,2023-08-02,AFG,-0.09872783486887216,False
2023-10-31,2023-08-02,ELK,-0.14590700917810528,False
2023-10-31,2023-08-02,TOM,-0.16088165591272302,False
2023-10-31,2023-08-02,MOWI,-0.19444096009711132,False
2023-10-31,2023-08-02,ORK,-0.25773190719980743,False
2023-10-31,2023-08-02,SUBC,-0.419431155335658,False
2023-10-31,2023-08-02,STB,-0.4709543239274254,False
2023-10-31,2023-08-02,TEL,-0.532530509129205,False
2023-10-31,2023-08-02,VEND,-0.6207511192229784,False
2023-10-31,2023-08-02,SALM,-0.6460666677409488,False
2023-10-31,2023-08-02,DNB,-1.4051276614871382,False
2023-11-30,2023-09-01,FRO,1.3791952395297684,True
2023-11-30,2023-09-01,MPCC,1.2582616486082878,True
2023-11-30,2023-09-01,EQNR,0.6730642860818342,True
2023-11-30,2023-09-01,VEI,0.5872030456031714,True
2023-11-30,2023-09-01,GJF,0.4518588250338129,True
2023-11-30,2023-09-01,PROT,0.2628406123513776,False
2023-11-30,2023-09-01,ATEA,0.22275961528875948,False
2023-11-30,2023-09-01,KOG,0.11791241714135452,False
2023-11-30,2023-09-01,NHY,0.10043448764838117,False
2023-11-30,2023-09-01,BRG,0.05662936832065313,False
2023-11-30,2023-09-01,AKRBP,0.026754619644328487,False
2023-11-30,2023-09-01,VAR,-0.028059630688026693,False
2023-11-30,2023-09-01,NOD,-0.07427320998520415,False
2023-11-30,2023-09-01,YAR,-0.08203052047852519,False
2023-11-30,2023-09-01,AFG,-0.09872783486887216,False
2023-11-30,2023-09-01,ELK,-0.14590700917810528,False
2023-11-30,2023-09-01,TOM,-0.16088165591272302,False
2023-11-30,2023-09-01,MOWI,-0.19444096009711132,False
2023-11-30,2023-09-01,ORK,-0.25773190719980743,False
2023-11-30,2023-09-01,SUBC,-0.419431155335658,False
2023-11-30,2023-09-01,STB,-0.4709543239274254,False
2023-11-30,2023-09-01,TEL,-0.532530509129205,False
2023-11-30,2023-09-01,VEND,-0.6207511192229784,False
2023-11-30,2023-09-01,SALM,-0.6460666677409488,False
2023-11-30,2023-09-01,DNB,-1.4051276614871382,False
2023-12-29,2023-09-30,FRO,1.1150972466738662,True
2023-12-29,2023-09-30,MPCC,0.932491516245258,True
2023-12-29,2023-09-30,VEI,0.6850600068788651,True
2023-12-29,2023-09-30,GJF,0.5189007156917335,True
2023-12-29,2023-09-30,EQNR,0.4620761623148925,True
2023-12-29,2023-09-30,VAR,0.2666616988724633,False
2023-12-29,2023-09-30,PROT,0.24455345861298566,False
2023-12-29,2023-09-30,KOG,0.23837578191084632,False
2023-12-29,2023-09-30,BRG,0.22593205183289722,False
2023-12-29,2023-09-30,SUBC,0.1939572866251849,False
2023-12-29,2023-09-30,ATEA,0.1937477959268074,False
2023-12-29,2023-09-30,AKRBP,-0.08961039184902046,False
2023-12-29,2023-09-30,ORK,-0.11776112629313863,False
2023-12-29,2023-09-30,AFG,-0.15182106257550892,False
2023-12-29,2023-09-30,YAR,-0.1562379749665063,False
2023-12-29,2023-09-30,NHY,-0.17808187027252262,False
2023-12-29,2023-09-30,NOD,-0.1817459193169613,False
2023-12-29,2023-09-30,MOWI,-0.2348081856476511,False
2023-12-29,2023-09-30,TEL,-0.2779379924429441,False
2023-12-29,2023-09-30,STB,-0.3164438141947005,False
2023-12-29,2023-09-30,TOM,-0.40662281702748015,False
2023-12-29,2023-09-30,SALM,-0.5283568724628553,False
2023-12-29,2023-09-30,ELK,-0.6576959638534182,False
2023-12-29,2023-09-30,VEND,-0.7655535224000596,False
2023-12-29,2023-09-30,DNB,-1.014176208283032,False
2024-01-31,2023-11-02,FRO,1.1150972466738662,True
2024-01-31,2023-11-02,MPCC,0.932491516245258,True
2024-01-31,2023-11-02,VEI,0.6850600068788651,True
2024-01-31,2023-11-02,GJF,0.5189007156917335,True
2024-01-31,2023-11-02,EQNR,0.4620761623148925,True
2024-01-31,2023-11-02,VAR,0.2666616988724633,False
2024-01-31,2023-11-02,PROT,0.24455345861298566,False
2024-01-31,2023-11-02,KOG,0.23837578191084632,False
2024-01-31,2023-11-02,BRG,0.22593205183289722,False
2024-01-31,2023-11-02,SUBC,0.1939572866251849,False
2024-01-31,2023-11-02,ATEA,0.1937477959268074,False
2024-01-31,2023-11-02,AKRBP,-0.08961039184902046,False
2024-01-31,2023-11-02,ORK,-0.11776112629313863,False
2024-01-31,2023-11-02,AFG,-0.15182106257550892,False
2024-01-31,2023-11-02,YAR,-0.1562379749665063,False
2024-01-31,2023-11-02,NHY,-0.17808187027252262,False
2024-01-31,2023-11-02,NOD,-0.1817459193169613,False
2024-01-31,2023-11-02,MOWI,-0.2348081856476511,False
2024-01-31,2023-11-02,TEL,-0.2779379924429441,False
2024-01-31,2023-11-02,STB,-0.3164438141947005,False
2024-01-31,2023-11-02,TOM,-0.40662281702748015,False
2024-01-31,2023-11-02,SALM,-0.5283568724628553,False
2024-01-31,2023-11-02,ELK,-0.6576959638534182,False
2024-01-31,2023-11-02,VEND,-0.7655535224000596,False
2024-01-31,2023-11-02,DNB,-1.014176208283032,False
2024-02-29,2023-12-01,FRO,1.1150972466738662,True
2024-02-29,2023-12-01,MPCC,0.932491516245258,True
2024-02-29,2023-12-01,VEI,0.6850600068788651,True
2024-02-29,2023-12-01,GJF,0.5189007156917335,True
2024-02-29,2023-12-01,EQNR,0.4620761623148925,True
2024-02-29,2023-12-01,VAR,0.2666616988724633,False
2024-02-29,2023-12-01,PROT,0.24455345861298566,False
2024-02-29,2023-12-01,KOG,0.23837578191084632,False
2024-02-29,2023-12-01,BRG,0.22593205183289722,False
2024-02-29,2023-12-01,SUBC,0.1939572866251849,False
2024-02-29,2023-12-01,ATEA,0.1937477959268074,False
2024-02-29,2023-12-01,AKRBP,-0.08961039184902046,False
2024-02-29,2023-12-01,ORK,-0.11776112629313863,False
2024-02-29,2023-12-01,AFG,-0.15182106257550892,False
2024-02-29,2023-12-01,YAR,-0.1562379749665063,False
2024-02-29,2023-12-01,NHY,-0.17808187027252262,False
2024-02-29,2023-12-01,NOD,-0.1817459193169613,False
2024-02-29,2023-12-01,MOWI,-0.2348081856476511,False
2024-02-29,2023-12-01,TEL,-0.2779379924429441,False
2024-02-29,2023-12-01,STB,-0.3164438141947005,False
2024-02-29,2023-12-01,TOM,-0.40662281702748015,False
2024-02-29,2023-12-01,SALM,-0.5283568724628553,False
2024-02-29,2023-12-01,ELK,-0.6576959638534182,False
2024-02-29,2023-12-01,VEND,-0.7655535224000596,False
2024-02-29,2023-12-01,DNB,-1.014176208283032,False
2024-03-27,2023-12-28,FRO,1.1150972466738662,True
2024-03-27,2023-12-28,MPCC,0.932491516245258,True
2024-03-27,2023-12-28,VEI,0.6850600068788651,True
2024-03-27,2023-12-28,GJF,0.5189007156917335,True
2024-03-27,2023-12-28,EQNR,0.4620761623148925,True
2024-03-27,2023-12-28,VAR,0.2666616988724633,False
2024-03-27,2023-12-28,PROT,0.24455345861298566,False
2024-03-27,2023-12-28,KOG,0.23837578191084632,False
2024-03-27,2023-12-28,BRG,0.22593205183289722,False
2024-03-27,2023-12-28,SUBC,0.1939572866251849,False
2024-03-27,2023-12-28,ATEA,0.1937477959268074,False
2024-03-27,2023-12-28,AKRBP,-0.08961039184902046,False
2024-03-27,2023-12-28,ORK,-0.11776112629313863,False
2024-03-27,2023-12-28,AFG,-0.15182106257550892,False
2024-03-27,2023-12-28,YAR,-0.1562379749665063,False
2024-03-27,2023-12-28,NHY,-0.17808187027252262,False
2024-03-27,2023-12-28,NOD,-0.1817459193169613,False
2024-03-27,2023-12-28,MOWI,-0.2348081856476511,False
2024-03-27,2023-12-28,TEL,-0.2779379924429441,False
2024-03-27,2023-12-28,STB,-0.3164438141947005,False
2024-03-27,2023-12-28,TOM,-0.40662281702748015,False
2024-03-27,2023-12-28,SALM,-0.5283568724628553,False
2024-03-27,2023-12-28,ELK,-0.6576959638534182,False
2024-03-27,2023-12-28,VEND,-0.7655535224000596,False
2024-03-27,2023-12-28,DNB,-1.014176208283032,False
2024-04-30,2024-01-31,MPCC,1.0108364771167255,True
2024-04-30,2024-01-31,VEI,0.8829116595364264,True
2024-04-30,2024-01-31,KOG,0.7070484133772894,True
2024-04-30,2024-01-31,GJF,0.687708896425022,True
2024-04-30,2024-01-31,PROT,0.45773840225025214,True
2024-04-30,2024-01-31,ATEA,0.4222437628887672,False
2024-04-30,2024-01-31,BRG,0.40534582493452853,False
2024-04-30,2024-01-31,EQNR,0.310265953944545,False
